37887,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,1995,No,50,Yes,1997,Yes,New,0.03,0.03,1.5,No;
37887,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,1995,No,100,Yes,1998,No,New,0.03,0.03,3,No;
37887,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,1995,No,100,Yes,1999,No,New,0.03,0.03,3,No;
37887,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,1995,No,100,Yes,2000,No,New,0.03,0.03,3,No;
37887,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,1995,No,100,Yes,2001,No,New,0.03,0.03,3,No;
37887,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,1995,No,65,Yes,2002,Yes,New,0.03,0.03,1.95,No;
38518,United States,Italy,vehicle engine 201-300,vehicle engine,Engines,1986,Yes,30,Yes,1995,Yes,New,0.03,0.03,0.9,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2004,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2003,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2002,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2001,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,100,Yes,2000,No,New,0.03,0.03,3,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,100,Yes,1999,No,New,0.03,0.03,3,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,100,Yes,1998,No,New,0.03,0.03,3,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,100,Yes,1997,No,New,0.03,0.03,3,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,100,Yes,1996,No,New,0.03,0.03,3,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,100,Yes,1995,No,New,0.03,0.03,3,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2005,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2006,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2007,No,New,0.03,0.03,3.75,No;
37900,United States,Turkiye,vehicle engine 201-300,vehicle engine,Engines,1990,Yes,125,Yes,2008,Yes,New,0.03,0.03,3.75,No;
32096,United States,Colombia,RDR-1500,maritime patrol aircraft radar,Sensors,1996,Yes,1,No,1997,No,New,2.25,2.25,2.25,No;
32096,United States,Colombia,RDR-1500,maritime patrol aircraft radar,Sensors,1996,Yes,1,No,1998,No,New,2.25,2.25,2.25,No;
57882,United States,Thailand,vehicle engine 201-300,vehicle engine,Engines,2012,No,6,Yes,2014,Yes,New,0.03,0.03,0.18,No;
57882,United States,Thailand,vehicle engine 201-300,vehicle engine,Engines,2012,No,10,Yes,2013,No,New,0.03,0.03,0.3,No;
57882,United States,Thailand,vehicle engine 201-300,vehicle engine,Engines,2012,No,5,Yes,2012,Yes,New,0.03,0.03,0.15,No;
57892,United States,Jordan,APKWS,air-to-surface missile,Missiles,2014,No,25,Yes,2015,No,New,0.01,0.01,0.25,No;
57892,United States,Jordan,APKWS,air-to-surface missile,Missiles,2014,No,75,Yes,2016,Yes,New,0.01,0.01,0.75,No;
23918,United States,United Kingdom,AGM-114L Hellfire,anti-tank missile,Missiles,1995,No,50,Yes,2000,Yes,New,0.07,0.07,3.5,Yes;
23918,United States,United Kingdom,AGM-114L Hellfire,anti-tank missile,Missiles,1995,No,310,Yes,2001,No,New,0.07,0.07,21.7,Yes;
23918,United States,United Kingdom,AGM-114L Hellfire,anti-tank missile,Missiles,1995,No,310,Yes,2002,No,New,0.07,0.07,21.7,Yes;
23918,United States,United Kingdom,AGM-114L Hellfire,anti-tank missile,Missiles,1995,No,310,Yes,2003,No,New,0.07,0.07,21.7,Yes;
63591,United States,Indonesia,vehicle engine 201-300,vehicle engine,Engines,2017,Yes,20,Yes,2020,No,New,0.03,0.03,0.6,No;
57894,United States,Kenya,Cessna-208 Caravan,light transport aircraft,Aircraft,2014,No,1,Yes,2015,No,New,1,1,1,No;
23223,United States,Denmark,F-16A,FGA aircraft,Aircraft,1994,No,4,No,1997,No,Second hand,20.65,8.26,33.04,No;
23943,United States,New Zealand,Mk-45 127mm,naval gun,Naval weapons,1989,Yes,1,No,1997,No,New,5.25,5.25,5.25,No;
23943,United States,New Zealand,Mk-45 127mm,naval gun,Naval weapons,1989,Yes,1,No,1999,No,New,5.25,5.25,5.25,No;
57897,United States,New Zealand,MK-41 SAMS,naval SAM system,Naval weapons,1991,Yes,1,No,1997,No,New,20,20,20,No;
57897,United States,New Zealand,MK-41 SAMS,naval SAM system,Naval weapons,1991,Yes,1,No,1999,No,New,20,20,20,No;
59480,United States,Jordan,Paveway,guided bomb,Missiles,2015,No,200,No,2015,No,New,0.02,0.02,4,No;
56982,United States,Lebanon,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,100,Yes,2014,No,New,0.05,0.05,5,No;
59496,United States,Peru,Cessna-172,light /trainer aircraft,Aircraft,2015,Yes,7,No,2015,No,New,0.1,0.1,0.7,No;
59494,United States,Dominican Republic,P-2006T,light aircraft,Aircraft,2015,No,1,No,2016,No,New,0.25,0.25,0.25,No;
32637,United States,Lithuania,Stinger,portable SAM,Missiles,2002,No,54,No,2007,No,New,0.08,0.08,4.32,No;
59499,United States,Argentina,Bell-412,helicopter,Aircraft,2017,Yes,4,No,2017,No,New,5,5,20,No;
59497,United States,Peru,Seminole,light aircraft,Aircraft,2015,Yes,1,No,2015,Yes,New,0.25,0.25,0.25,No;
50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2008,No,150,Yes,2012,No,New,0.05,0.05,7.5,No;
50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2008,No,50,Yes,2013,No,New,0.05,0.05,2.5,No;
52100,United States,Iraq,M-109A5 155mm,self-propelled gun,Artillery,2010,No,44,Yes,2011,No,Second hand,1.25,0.5,22,No;
40078,United States,Kuwait,KC-130J Hercules,tanker/transport aircraft,Aircraft,2009,No,3,No,2014,No,New,45,45,135,No;
63227,United States,Afghanistan,MD-500E,light helicopter,Aircraft,2019,No,6,No,2020,No,New,0.7,0.7,4.2,No;
63227,United States,Afghanistan,MD-500E,light helicopter,Aircraft,2019,No,6,No,2021,No,New,0.7,0.7,4.2,No;
50844,United States,India,C-130J Hercules,transport aircraft,Aircraft,2013,No,6,No,2017,No,New,40,40,240,Yes;
61636,United States,Qatar,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,22,Yes,2017,No,New,0.05,0.05,1.1,No;
61636,United States,Qatar,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,90,Yes,2018,No,New,0.05,0.05,4.5,No;
61636,United States,Qatar,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,50,Yes,2019,No,New,0.05,0.05,2.5,No;
61636,United States,Qatar,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,90,Yes,2020,No,New,0.05,0.05,4.5,No;
61636,United States,Qatar,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,50,Yes,2021,No,New,0.05,0.05,2.5,No;
61636,United States,Qatar,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,40,No,2022,No,New,0.05,0.05,2,No;
61635,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,70,Yes,2017,No,New,0.05,0.05,3.5,No;
64247,United States,Afghanistan,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2019,Yes,55,Yes,2020,No,New,0.4,0.4,22,No;
58667,United States,Chile,S-70L Black Hawk,transport helicopter,Aircraft,2016,No,6,No,2018,No,New,7.25,7.25,43.5,No;
61421,United States,Afghanistan,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2017,No,15,No,2018,No,New,0.4,0.4,6,No;
61421,United States,Afghanistan,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2017,No,40,No,2019,No,New,0.4,0.4,16,No;
64223,United States,DR Congo,UH-1H Huey-2,helicopter,Aircraft,2018,Yes,5,No,2020,No,Second hand,3.1,1.24,6.2,No;
61640,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2016,No,50,Yes,2016,No,New,0.05,0.05,2.5,No;
58099,United States,Egypt,M-88 AV,armoured recovery vehicle,Armoured vehicles,2013,No,13,Yes,2015,No,Second hand,1.5,0.6,7.8,No;
58099,United States,Egypt,M-88 AV,armoured recovery vehicle,Armoured vehicles,2013,No,10,Yes,2018,Yes,Second hand,1.5,0.6,6,No;
54396,United States,Saudi Arabia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2011,Yes,1000,Yes,2013,Yes,New,0.05,0.05,50,No;
54396,United States,Saudi Arabia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2011,Yes,1592,Yes,2014,Yes,New,0.05,0.05,79.6,No;
20631,United States,Taiwan,AH-1W,combat helicopter,Aircraft,1992,No,10,No,1995,No,New,11.5,11.5,115,No;
20631,United States,Taiwan,AH-1W,combat helicopter,Aircraft,1992,No,8,No,1996,No,New,11.5,11.5,92,No;
20631,United States,Taiwan,AH-1W,combat helicopter,Aircraft,1992,No,7,Yes,1997,No,New,11.5,11.5,80.5,No;
56943,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,75,No,2013,No,New,0.05,0.05,3.75,No;
56943,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,100,No,2014,No,New,0.05,0.05,5,No;
58114,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,1500,No,2014,No,New,0.05,0.05,75,No;
27157,United States,Taiwan,AH-1W,combat helicopter,Aircraft,1997,No,11,No,2000,No,New,11.5,11.5,126.5,No;
27157,United States,Taiwan,AH-1W,combat helicopter,Aircraft,1997,No,2,No,2001,No,New,11.5,11.5,23,No;
27157,United States,Taiwan,AH-1W,combat helicopter,Aircraft,1997,No,8,Yes,2002,Yes,New,11.5,11.5,92,No;
57973,United States,New Zealand,FGM-148 Javelin,anti-tank missile,Missiles,2014,No,10,Yes,2014,Yes,New,0.03,0.03,0.3,No;
60057,United States,Jordan,S-70L Black Hawk,transport helicopter,Aircraft,2016,Yes,12,No,2017,No,New,7.25,7.25,87,No;
57974,United States,Jordan,FGM-148 Javelin,anti-tank missile,Missiles,2014,No,10,Yes,2014,Yes,New,0.03,0.03,0.3,No;
62113,United States,Tunisia,Bell-429,light helicopter,Aircraft,2016,Yes,3,No,2017,Yes,New,2.8,2.8,8.4,No;
62114,United States,Oman,Bell-429,light helicopter,Aircraft,2015,No,2,Yes,2015,No,New,2.8,2.8,5.6,No;
62114,United States,Oman,Bell-429,light helicopter,Aircraft,2015,No,3,Yes,2016,No,New,2.8,2.8,8.4,No;
30519,United States,Egypt,M-48 SAMS,mobile SAM system,Air-defence systems,2000,No,60,No,2000,No,Second hand,1,0.4,24,No;
17536,United States,Taiwan,M-48H Brave Tiger,tank,Armoured vehicles,1984,No,30,Yes,1995,No,New,2.1,2.1,63,Yes;
39378,United States,UAE,HIMARS,multiple rocket launcher,Artillery,2008,No,20,Yes,2013,,New,1.1,1.1,22,No;
59893,United States,Jordan,GMLRS,guided rocket,Missiles,2016,No,100,Yes,2017,Yes,New,0.08,0.08,8,No;
59893,United States,Jordan,GMLRS,guided rocket,Missiles,2016,No,44,Yes,2018,Yes,New,0.08,0.08,3.52,No;
29166,United States,Turkiye,SH-60B Seahawk,anti-submarine helicopter,Aircraft,2006,No,5,Yes,2012,Yes,New,17,17,85,No;
29166,United States,Turkiye,SH-60B Seahawk,anti-submarine helicopter,Aircraft,2006,No,7,Yes,2013,Yes,New,17,17,119,No;
29166,United States,Turkiye,SH-60B Seahawk,anti-submarine helicopter,Aircraft,2006,No,5,Yes,2014,Yes,New,17,17,85,No;
55510,United States,United Kingdom,Phalanx,naval gun,Naval weapons,2012,No,1,Yes,2017,Yes,New,7,7,7,No;
55510,United States,United Kingdom,Phalanx,naval gun,Naval weapons,2012,No,2,Yes,2016,Yes,New,7,7,14,No;
55510,United States,United Kingdom,Phalanx,naval gun,Naval weapons,2012,No,2,Yes,2015,Yes,New,7,7,14,No;
40211,United States,Burkina Faso,King Air,light transport aircraft,Aircraft,2006,No,1,No,2006,No,New,2.85,2.85,2.85,No;
58434,United States,Saudi Arabia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,1088,Yes,2015,Yes,New,0.05,0.05,54.4,No;
58434,United States,Saudi Arabia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,1088,Yes,2016,No,New,0.05,0.05,54.4,No;
59524,United States,Australia,CH-47F,transport helicopter,Aircraft,2016,No,3,No,2016,No,New,20,20,60,No;
53893,United States,Brazil,AAV-7RAM,armoured personnel carrier,Armoured vehicles,2015,No,2,Yes,2017,No,New,1.2,1.2,2.4,No;
53893,United States,Brazil,AAV-7RAM,armoured personnel carrier,Armoured vehicles,2015,No,21,Yes,2018,No,New,1.2,1.2,25.2,No;
60138,United States,Croatia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2016,No,50,Yes,2017,Yes,New,0.05,0.05,2.5,No;
60138,United States,Croatia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2016,No,50,Yes,2018,No,New,0.05,0.05,2.5,No;
28557,United States,Israel,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,1995,No,125,Yes,1998,No,New,0.05,0.05,6.25,No;
28557,United States,Israel,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,1995,No,125,Yes,1999,Yes,New,0.05,0.05,6.25,No;
23010,United States,Brazil,AAV-7A1,armoured personnel carrier,Armoured vehicles,1995,No,14,No,1997,No,New,1,1,14,No;
35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,4,No,2012,No,New,70,70,280,Yes;
35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,11,No,2011,No,New,70,70,770,Yes;
35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,6,No,2010,No,New,70,70,420,Yes;
25886,United States,New Zealand,SH-2F,anti-submarine helicopter,Aircraft,1997,No,1,No,1997,No,Second hand,12,4.8,4.8,No;
25886,United States,New Zealand,SH-2F,anti-submarine helicopter,Aircraft,1997,No,2,No,1998,No,Second hand,12,4.8,9.6,No;
28895,United States,Togo,King Air,light transport aircraft,Aircraft,1993,Yes,1,Yes,1995,Yes,New,2.85,2.85,2.85,No;
59423,United States,Ukraine,Phoenix Ghost Atlas,one-way attack drone,Missiles,2022,Yes,1000,Yes,2023,Yes,New,0.02,0.02,20,No;
59423,United States,Ukraine,Phoenix Ghost Atlas,one-way attack drone,Missiles,2022,Yes,1000,Yes,2024,No,New,0.02,0.02,20,No;
33567,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2004,Yes,225,Yes,2008,Yes,New,0.05,0.05,11.25,No;
33567,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2004,Yes,224,Yes,2007,Yes,New,0.05,0.05,11.2,No;
51691,United States,Jordan,GMLRS,guided rocket,Missiles,2010,No,144,Yes,2012,No,New,0.08,0.08,11.52,No;
51691,United States,Jordan,GMLRS,guided rocket,Missiles,2010,No,144,Yes,2013,Yes,New,0.08,0.08,11.52,No;
51691,United States,Jordan,GMLRS,guided rocket,Missiles,2010,No,144,Yes,2014,Yes,New,0.08,0.08,11.52,No;
59544,United States,Indonesia,Baron,light aircraft,Aircraft,2014,Yes,2,No,2015,No,New,0.7,0.7,1.4,No;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,10,Yes,1995,No,New,31,31,310,Yes;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,34,Yes,1996,No,New,31,31,1054,Yes;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,12,Yes,1997,No,New,31,31,372,Yes;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,19,Yes,1998,No,New,31,31,589,Yes;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,19,Yes,1999,No,New,31,31,589,Yes;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,18,Yes,2000,No,New,31,31,558,Yes;
20259,United States,South Korea,F-16C Block-50,FGA aircraft,Aircraft,1991,No,4,Yes,2001,No,New,31,31,124,Yes;
39144,United States,South Korea,AAV-7A1,armoured personnel carrier,Armoured vehicles,2006,No,5,Yes,2006,No,New,1,1,5,Yes;
39144,United States,South Korea,AAV-7A1,armoured personnel carrier,Armoured vehicles,2006,No,20,Yes,2007,No,New,1,1,20,Yes;
39144,United States,South Korea,AAV-7A1,armoured personnel carrier,Armoured vehicles,2006,No,20,Yes,2008,No,New,1,1,20,Yes;
39144,United States,South Korea,AAV-7A1,armoured personnel carrier,Armoured vehicles,2006,No,20,Yes,2009,Yes,New,1,1,20,Yes;
39144,United States,South Korea,AAV-7A1,armoured personnel carrier,Armoured vehicles,2006,No,10,Yes,2010,Yes,New,1,1,10,Yes;
27331,United States,India,TPQ-37 Firefinder,artillery locating radar,Sensors,2002,No,8,No,2006,No,New,8,8,64,No;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2012,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2011,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2010,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2009,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2008,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2007,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2000,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2001,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2002,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2003,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2004,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2005,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2006,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,1999,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,1998,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,1997,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,1996,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,1995,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2013,No,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2014,Yes,New,1.1,1.1,1.1,Yes;
59336,United States,Japan,aircraft engine 3001-4500,aircraft engine,Engines,1984,No,1,Yes,2015,Yes,New,1.1,1.1,1.1,Yes;
23302,United States,South Korea,M-109A1 155mm,self-propelled gun,Artillery,1992,No,105,Yes,1995,No,New,1.1,1.1,115.5,Yes;
23302,United States,South Korea,M-109A1 155mm,self-propelled gun,Artillery,1992,No,105,Yes,1996,No,New,1.1,1.1,115.5,Yes;
23302,United States,South Korea,M-109A1 155mm,self-propelled gun,Artillery,1992,No,108,Yes,1997,No,New,1.1,1.1,118.8,Yes;
40363,United States,Australia,aircraft engine 3001-4500,aircraft engine,Engines,2005,Yes,4,Yes,2006,Yes,New,1.1,1.1,4.4,No;
40363,United States,Australia,aircraft engine 3001-4500,aircraft engine,Engines,2005,Yes,4,Yes,2007,Yes,New,1.1,1.1,4.4,No;
40363,United States,Australia,aircraft engine 3001-4500,aircraft engine,Engines,2005,Yes,4,Yes,2008,Yes,New,1.1,1.1,4.4,No;
59566,United States,Dominican Republic,Cessna-172,light /trainer aircraft,Aircraft,2014,Yes,5,No,2015,No,New,0.1,0.1,0.5,No;
59567,United States,Peru,F-28 HELI,light helicopter,Aircraft,2015,Yes,2,No,2015,No,New,0.25,0.25,0.5,No;
59564,United States,Oman,TOW-2B,anti-tank missile,Missiles,2018,No,200,Yes,2020,Yes,New,0.02,0.02,4,No;
59564,United States,Oman,TOW-2B,anti-tank missile,Missiles,2018,No,200,Yes,2021,Yes,New,0.02,0.02,4,No;
61654,United States,Mexico,S-70L Black Hawk,transport helicopter,Aircraft,2015,No,2,Yes,2017,Yes,New,7.25,7.25,14.5,No;
23205,United States,Greece,A-7E Corsair,FGA aircraft,Aircraft,1994,No,8,Yes,1995,No,Second hand,14,5.6,44.8,No;
23205,United States,Greece,A-7E Corsair,FGA aircraft,Aircraft,1994,No,1,Yes,1996,No,Second hand,14,5.6,5.6,No;
30447,United States,Greece,A-7E Corsair,FGA aircraft,Aircraft,1998,No,2,No,2000,No,Second hand,14,5.6,11.2,No;
30447,United States,Greece,A-7E Corsair,FGA aircraft,Aircraft,1998,No,4,Yes,2001,No,Second hand,14,5.6,22.4,No;
62146,United States,Bahrain,M-198 155mm,towed gun,Artillery,2018,No,6,No,2019,No,Second hand,0.85,0.34,2.04,No;
33837,United States,Japan,RQ-4,UAV,Aircraft,2017,No,3,No,2022,No,New,35,35,105,No;
58064,United States,Indonesia,vehicle engine 201-300,vehicle engine,Engines,2013,No,3,No,2014,No,New,0.03,0.03,0.09,No;
51118,United States,United Kingdom,aircraft engine 4501-6000,aircraft engine,Engines,2009,No,20,Yes,2012,No,New,1.5,1.5,30,No;
51118,United States,United Kingdom,aircraft engine 4501-6000,aircraft engine,Engines,2009,No,20,Yes,2013,No,New,1.5,1.5,30,No;
51118,United States,United Kingdom,aircraft engine 4501-6000,aircraft engine,Engines,2009,No,20,Yes,2014,No,New,1.5,1.5,30,No;
51118,United States,United Kingdom,aircraft engine 4501-6000,aircraft engine,Engines,2009,No,20,Yes,2015,No,New,1.5,1.5,30,No;
51118,United States,United Kingdom,aircraft engine 4501-6000,aircraft engine,Engines,2009,No,12,Yes,2016,No,New,1.5,1.5,18,No;
39713,United States,France,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,20,Yes,2011,Yes,New,0.05,0.05,1,No;
39713,United States,France,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,97,Yes,2012,Yes,New,0.05,0.05,4.85,No;
39713,United States,France,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,97,Yes,2013,Yes,New,0.05,0.05,4.85,No;
58066,United States,Japan,vehicle engine 201-300,vehicle engine,Engines,2014,No,4,No,2014,No,New,0.03,0.03,0.12,No;
58189,United States,Greece,aircraft engine 4501-6000,aircraft engine,Engines,2015,No,3,Yes,2018,Yes,New,1.5,1.5,4.5,No;
57707,United States,Philippines,aircraft engine 3001-4500,aircraft engine,Engines,2014,Yes,2,Yes,2016,Yes,Second hand,1.1,0.44,0.88,No;
57707,United States,Philippines,aircraft engine 3001-4500,aircraft engine,Engines,2014,Yes,5,No,2018,Yes,Second hand,1.1,0.44,2.2,No;
50116,United States,United Kingdom,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,240,No,2008,No,New,0.05,0.05,12,No;
50116,United States,United Kingdom,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,52,Yes,2009,No,New,0.05,0.05,2.6,No;
50116,United States,United Kingdom,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,204,No,2010,No,New,0.05,0.05,10.2,No;
50116,United States,United Kingdom,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,52,Yes,2011,No,New,0.05,0.05,2.6,No;
50116,United States,United Kingdom,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2007,No,52,Yes,2012,No,New,0.05,0.05,2.6,No;
50573,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2010,Yes,50,Yes,2012,Yes,New,0.05,0.05,2.5,No;
50573,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2010,Yes,250,Yes,2013,Yes,New,0.05,0.05,12.5,No;
50573,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2010,Yes,700,Yes,2014,Yes,New,0.05,0.05,35,No;
64601,United States,France,MQ-9 UAV,UAV,Aircraft,2020,No,1,No,2020,No,Second hand,6.5,2.6,2.6,No;
59715,United States,Kenya,UH-1H Huey-2,helicopter,Aircraft,2016,No,6,No,2016,No,New,3.1,3.1,18.6,No;
59715,United States,Kenya,UH-1H Huey-2,helicopter,Aircraft,2016,No,2,No,2017,No,New,3.1,3.1,6.2,No;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,2,Yes,2010,No,New,17,17,34,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,7,Yes,2008,No,New,17,17,119,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,3,Yes,2005,No,New,17,17,51,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,7,Yes,2007,No,New,17,17,119,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,5,Yes,2006,No,New,17,17,85,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,7,Yes,2009,No,New,17,17,119,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,3,Yes,2011,No,New,17,17,51,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,7,Yes,2015,No,New,17,17,119,Yes;
52905,United States,Japan,SH-60B Seahawk,anti-submarine helicopter,Aircraft,1997,No,3,Yes,2013,Yes,New,17,17,51,Yes;
